strain	length_2_4_D	length_Aldicarb	length_Arsenic_trioxide	length_Atrazine	length_Cadmium_dichloride	length_Carbaryl	length_Carboxin	length_Chlorfenapyr	length_Chlorothalonil	length_Chlorpyrifos	length_Copper_chloride	length_Lead_nitrate	length_Malathion	length_Mancozeb	length_Methomyl	length_Methyl_mercury	length_Nickel_dichloride	length_Paraquat_250	length_Propoxur	length_Pyraclostrobin	length_Silver_nitrate_250	length_Triphenyl_phosphate_50	length_Zinc_dichloride
NIC256	-27.3363756681648	1.01343415740889	33.8554827675752	4.73089929515689	49.0096197106762	-34.3001670813539	-11.4304894073859	15.5936133934263	27.2175774399145	-85.3367524806879	95.6474299926059	5.40928590588407	-105.070208382501	-6.51151935348417	10.3300412419915	112.173550445162	42.3856495542187	27.9242231616038	-7.0885146838025	-20.2791168033283	33.3281835149155	16.1816480597262	13.362835202983
NIC258	24.6122665889869	-3.50777252068278	-34.1543237494012	-5.35893403705284	2.81314681713598	-38.5218743701663	-47.6633825043385	-4.86522613638655	-16.1698898054799	3.88990845200446	-8.08303050454018	11.4692922290355	0.293404567552426	-11.7485440337568	53.9745475807801	-32.6501896483108	-5.56851544240347	-0.3783038112915	12.7215194762696	35.0727732957332	25.6859698308074	49.1332177128602	
NIC259	-11.8368987831843	19.416712338534	-39.9177595007637	-6.29150152986935	-18.9671838045514	10.9553838550857	-48.5953539282986	24.4387980718816	0.534483505713415	1.81445440732581	35.5930884036276	7.44335403200303	-22.3319771292346	4.25989242613447	-28.660505838597	-96.5189965336089	9.42434064471896	-23.009152189037	13.5182386577321	-18.7882471406952	-11.4474118182793	-13.2988966824333	18.6803946698777
NIC262	-44.9445802686239	-10.2779141406666	9.96685923402336	-22.4991154468137	6.97808103436026	-7.06528343173004	-29.482468465252	4.24236575605194	2.44718391434116	-31.3123431725945	31.8936744996215	-21.2623716630593	-75.3334060884875	-15.8721220176764	-14.382007558677	28.0911280260347	-8.32672072813474	-27.3817412265733	-13.2835386118533	-43.0475984967715	-40.427707208523	-37.2929925706672	5.76245512619836
NIC267	10.5255772514902	27.1979460086563	21.9813560223855	2.99604552789977	-30.8982351425867	26.1640582806911	27.7351848746558		-2.52224619235893		-45.1775237507725	-10.0538059630072	-6.14075559010887	13.1615546733167		-45.1645879133639	4.76765842937186	-13.4574460533067	11.6420563807466	-3.59911141508306	23.4557813741504	-20.9483637256406	6.32426445594349
NIC272	13.2476148086043	43.853621424015	36.2584398832968	13.7560976279797	-7.65739353739696	36.8514799016153	45.5200466976118		28.785628057151		-24.7875328415119	-15.8710760914067	28.5699208647063	12.9403714838363		-56.2328990385912	-13.1358484825528	-11.0665281466622	18.1360089535451	51.1373940619616	17.0260918466636	41.7164060501318	-22.2725419002336
NIC275	37.5604638304553	-3.09841338635148	20.7915443373097	2.09758143766573	-9.41153271687998	46.5936996445536	-28.9502419190573	14.9527699148379	24.4935353959071	16.1686169968053	3.18505232032961	11.7183553594436	3.2909110947706	6.51312114423313	29.8139355578951	51.6427546205419	37.5883282045813	9.76145243697811	-7.10580627401575	19.5814029497692		19.3633135229776	11.5065425498553
NIC277	-14.628598788036	62.9185668706373	20.5087574624689	28.0986738837666	-3.05465801372518	47.5670343502325	43.8503556729381	9.46150579171403	10.6084649349735	41.109557084671	6.32267753991923	1.10363002299907	-40.7088862804765	24.7090934409955	31.155876421408	60.7111331311035	7.0670777007742	4.31645808821855	5.95131506094583	36.2135262006869	6.12419290541634	51.0560421976806	15.395348616845
NIC3	35.0865361858738	-8.86750062843205	43.0474663180188	39.4072833044797	55.7914606143057	5.58428124719334	-0.260673131741013	9.27162780205874	24.5907611656923	16.1569655613297	52.4334203738359	-3.6474015450048	23.2308297790254	-4.46261727160122	100.155015423827	-47.5608912331583	44.5072817743131	52.0069169289752	-3.54488660353791	30.9352528047768	52.3807408954709	11.4595503553025	13.6769367826343
NIC514	-4.56670433711069	31.545496400521	16.6518681972963	29.3291972609895	16.0686868551065	30.9602387898789	4.66313360963192	72.5516543022572	36.7598635823204	64.0466260293986	-10.5432431863459	0.835420280177899	68.3031849886259	31.0933885410508	40.7912584141292	-78.742290636396	1.82522453685709	34.8160477684242	4.65025015139555	37.0236215119876	50.5435565949574	73.7025974974143	21.4077523919702
NIC526	-22.5419989692307	-89.1219157394671	62.5885324639789	-6.06518486451103	3.67594817013407	13.7161205986469	25.0311605761178	-26.3061626706979	-41.1948416741742	-16.2862860414349	-32.7708798343129	17.1241999288917	-52.176670926664	13.4622964627183	-87.7046460731719	-32.7418749030356	-118.161132914049	7.25631356138854	-20.9099075748529	-10.7507229309767	0.513692433035334	-30.0826746938023	-7.34654065033798
NIC528	-4.37395888103953	42.8883882539028	26.3079976855011	14.9495570214084	4.25743328294378	24.9824307425138	55.753956356741	84.4572429617737	17.6350276654669	-6.49992441956624	20.7615763164801	14.528925392336	36.6248259774869	1.75974526720314		53.1315881616721	33.2246910707824	6.06801603373169	13.5355068148843	-3.90583145618091	8.53629104870348	31.241796853262	0.670562831854044
NIC529	-39.6176666371818	-97.9982086607352	-41.546160948502	1.44002182057377	-35.3838056552925	-32.4763690565345	-40.235125387972	-36.5717726737083	18.1937883622148	37.2485477911901	-61.0381138110037	-13.429247830563	-31.8574250904089	17.0243156639447	-74.3498968626474	-9.61857026627123	2.56533224544897	-3.35501053994736	16.9936905824529	-7.54637121031769	-26.5568558094704	16.8846854249553	9.45453929173966
PB303	-14.1788959842233	42.853110029253	-8.75185653372946	21.5011688151028	-23.4901358622574	-9.16272209183608	13.4975931860052		5.65591335607292		9.16720155523623	-11.4497117495243	42.2438490649181	-8.62198083117823		-88.0517722005398	10.81822091897	-6.8320538329208	-2.1360927670706	0.55441663094386	-9.02280644367806	5.61235426895248	12.6309656204579
PB306	-10.3152638643939	13.2481722547824	-3.08784529664121	4.53331682245289	44.8687443648237	12.5252178885975	7.66868773780025	1.59341173722806	24.1196348132988	21.8926800917227	-16.8421491373973	38.5079599110196	10.7128602427506	-6.2000192634535	47.0278373863149	-2.08245548976118	-142.284318976987	-15.0343440739172	-3.78298169844908	37.0467905183401	-16.5600868325036	58.2389538705994	4.19002490052809
N2	-16.1556834065136	28.0420197893652	-6.02965577029549	-7.5740128222806	-21.4822157589945	11.9360072640519	3.35674393464986	0.799299365268662	-19.3202180449469	-29.2452679778481	-75.175057876696	6.36449479092956	-22.9936681553576	-0.294094578888148	-89.49932955553	-30.1393353882974	8.71163711028057	-32.4144743323266	-9.47467065904611	-44.1350350086976	-42.4159272610621	-7.71119575217903	-1.50449383884695
PX179	-14.9114930375885	-59.1313199783522	-195.20071948392	-7.85203049564579	-108.44947087348	23.1351387171554	19.6230537379039	-73.50022064102	-143.45104684175	17.3745648839812	19.2335418665811	-26.6732691753466	-33.0413289061861	12.0792259519504	-39.5072064581306	-172.195544771802	25.004465989565	-7.87687228359229	16.9978835953332	-13.2533975271313	-20.0432718325128	6.29830254944962	-20.7006715459758
QG2811	4.97525041668124	8.24418003556516	-4.08885712702584	-6.89799855296599	-5.21514622611496	-26.0398884716402	-65.8355836506149	1.23664402599869	4.03191169417476	38.6259514183285	0.840367783028236	-1.03132279549979	-16.713418882702	9.84468696437076	30.8982764482742	50.6601139787571	9.14937905534831	17.5866368131786	22.1907869173774	8.85212019412377	0.247376904593095	28.781864326822	-9.57114219270852
QG2818	78.3018980282302	36.1114671288627	34.1008171564913	-8.37919801892965	0.14918299049436	31.6707647345488	11.6094454060315	-12.453526352514	-10.98606092468	25.2401687221577	15.1106242808847	15.5013105533006	20.9402836882695	13.3794204183101		158.566723253553	26.8071231494926	18.0990587853286	9.56805491058647	13.7123710453942	3.70041440567298	-68.7251305297455	-25.424496581322
QG2824	18.5969922436059	-4.20232759686417	17.9213196577044	-3.82501720718061	-19.6043773468684	35.8889917019147	32.7635543686128	-9.01377033960049	-7.98444119688031	32.3554960519568	-20.7072750291259	6.59894651421082	18.7850425558215	11.4430755168185	-7.15203145134872	32.0691780141863	57.2451751087221	-13.0275088317241	-1.49621478516985	2.83430216373753	-15.7614676164292	-41.5466380444128	11.5672285117305
QG2827	2.50055230718799	-8.33525376951176	53.4425739479266	22.9236942567056	76.3970713508239	13.0179216394859	59.3418457149443	-60.3593568725837	18.517528242622	19.3234177139184	-13.6817878120089	22.6857114599029	12.8196649527541	30.1477480180307	-35.9495647830221	66.2537635078896	-7.6102055807733	-33.6423077839636	-4.49998596607605	18.4921990425294	-20.6064772039593	32.9539067105393	
QG2828	31.1611072636436	58.406954615539	-34.7941896352659	-8.66299414514613	14.7324667272654	-45.0527624311776	19.4316289186808		30.2972054009039	23.5551883607709	7.55976968563493	-26.9194158976609	-29.3518475230918	2.95288523875568	-14.2838823456094	-45.0266251629008	33.6514265736652	-60.6569841315697	-2.67578990703677	9.66959052406682	-38.0729150587288	-35.3153603826159	14.5463081629994
QG2832	-5.15799837576191	59.0557943119381	-20.7836491871367	23.4062455883175	-15.9960617053275	33.211496000346	69.1658238258029	-64.5783004887225	19.8794491003775	20.7170148899659	28.573029037612	30.2437353315656	-6.54096229994021	21.1064292504045	4.50420280511152	-6.67993974555496	-5.97882165330939	7.30767679530685	16.2304053400975	-8.44942717843048	12.6859123960138	-47.2964851215297	
QG2835	-37.0998585337588	-46.0959810246132	5.83754501545794	-4.02375041673743	-28.2331262226798	-63.0029529698033	-22.2289825419559	14.7527402460504	-3.38184095379401	18.6483880362005	6.12056328815533	12.4017004861826	15.3998705443602	5.71231011734647	8.2404676152839	31.0244534117189	-6.00136572758052	-12.3264177508465	-22.0992246114311	-35.3964222533898	-17.0062245076591	-42.1665981792533	9.63124150337101
QG2837	-10.3377523812648	-61.5597800563242	-36.1280629981709	-195.225512144905	-64.6488660205646	-118.108379272147	-101.066238203574	-40.5721774885238	16.6944507171609	3.66371476144284	24.8549717427371	32.4369782167806	66.922404361292	7.56940812279264		-147.449465015268	-53.8576386900889	-34.7350082432148	-24.2063948810183	-50.4498164885799	0.436970846435872	-64.2600132526839	3.42448400163487
QG2841	-38.0248153999057	-78.1103939963527	17.3783553270479	-12.9058230360468	48.7028140302922	26.3548241733137	37.919595871428		-35.0165943000372		20.3418409923307	6.08810136843359	-17.389913539431	22.8696208984879	-65.5145233241851	15.6791972426889	6.07091892986081		-16.4589725962055	-13.3880137670534		61.5915592898279	-25.0996996618172
QG2854	-121.662010006073	75.4215512353708	17.5078167530635	-1.1239530272203	-3.36241225895918	4.14093262468508	11.8957932002315	-52.1582184586487	24.3104111853073	14.967458718228	-70.4826097901345	-14.5425840296599	-20.6759096123157	11.52063807443	73.0662865659985	52.8496248770146	-27.321131032107	-31.8580352922605	23.3408702358329	2.2257960026113	-25.5052030058469	15.8491697901205	
QG2855	-4.4762526491889	22.3091943639073	36.9342924708246	-32.2065748233337	-43.9818666591071	9.58872081111728	29.6699289639452		-8.68673692230745	-34.8926160423783	-98.3452655074269	33.6622046548987	-57.8486036879589	-8.12509886190514	21.3613662269579	42.980036525284	-8.58005225956699	-38.0603149368415	0.752242780285424	-16.8401294627931	-35.0586727151649	-25.5102910971565	-2.73192457704514
QG2873	24.289266539704	43.755439307111	-5.47463631054797	-4.44665195869003		-48.0385673365214	-0.268101195537204		-6.65779570278784	-22.8180213688614	11.6088683470206	37.8803083100389	79.1359592590435	32.500095961686	4.77040766288576	2.91511297280463	-120.191245170729	12.8789732113032	24.1608402338654	12.449301759839		46.9857010432453	9.93830124377113
QG2874	47.3863256059137		18.3983687566196	29.9023478528968			29.195375941375		-5.93523055951111	37.5756848286001			93.0072467949144	41.8896945762327		-44.8441850954125				20.60824698554			
QG4008	13.8358684018717	-167.434213480466	-24.4483431622687	8.9783480594165	-35.7821142686064	17.332269053442	5.92207836535755		9.78493275903561		-25.9769124008791	-11.6788543773751	17.6349311218169	34.6600094649695		22.3996939216916	-9.77731472884602	-16.0990463724324	14.036174077843	10.6201543314708	-2.68102393698948	1.91290673984651	-21.5253190532733
QG4017	-3.70020354659132	1.39871111505473	-0.840635872119261	3.884007579751	-50.5491775714372	28.8457847963697	36.4451879267264	-46.7715031595691	19.5535216196811	39.7888111676267	15.5846354366191	4.54128392412976	44.5651755966722	18.4852122199114	24.6882456819444	-15.1602680316452	10.0715124422427	-26.8944047525994	3.27239387641948	12.9060931082417	-37.4805158291348	-24.5351448076631	
QG4018	8.50409708912789	-234.115790807588	-10.493532393997	12.0294818151866	-51.6695670051929	27.9688621520252	13.3896871612766	-59.4841310547962	32.0586324515519	-1.11709765952084	-2.64942998499983	3.53169706670889	-12.3440873334399	23.2143341781321	-19.2621628985818	28.9281632158741	31.9661864316358	-19.3745563643017	24.7359505554996	-11.5328370830003	-7.05185486589424	-16.0267301929845	-5.34423309748043
QG4080	-31.9345474902803	78.3826891717384	25.3994584760355	19.5738523009679	76.1985816344258	17.5885707337747	-53.9185480232974	4.67960107349871	24.1712612863386	2.78435120415433	-8.99130000659115	15.3339524833737	65.5910123839895	7.79986482400229	-16.3896456575703	-169.20691345112	23.5875165032699	2.38238130582347	7.49230321697042	8.91547381307058	4.71805927271078	-7.4694660571116	3.91029544528341
QG4135	-7.54670577486164	-1.58548842321917	-5.53797517977004	-20.2985675105863		-37.0342724587471	-47.4452543505448		42.9815150022608	-39.3273196622116	7.61075417593619	4.36085068141654	60.684694852185	-46.4868274080634	-21.0861262557848				-13.1369024194235			-96.3320511365517	-69.9857323668647
QG4138	-8.44038787283866	-135.833978516838	-64.0179978716109	-6.68165462258099	-35.2788647301554	-34.7013257131246	-48.0483113141053		28.7020139667212	-18.6800704649819	0.115214920201984	-29.1999737679166	-26.8146804367037	29.2867016601139	45.6598095060944	-125.40233238158	-58.9387714475129	7.86831555489842	-6.05883793547837	-17.9261795705593	25.7127257254066	12.0925142622806	7.46097003015961
QG4228	19.4669025503671	115.05730640124	32.6731187567606	59.834840885047	29.1400538646086	122.546484851411	72.0346548540731		45.7782092566795	38.7038029072245	-39.665156876434	42.7283369842047	89.1983643002205	33.6873964535413		32.2375492979684	70.4857757198652	-12.0517885534274	43.1726362546349	28.3435786362105	14.9392772760202	43.2315695868365	9.14460073024074
QW947	-13.1636214957905	74.2192013980928	-37.0461052154704	-17.5634476647593	-22.3187784492985	17.0207740500331	14.0667742213701	-8.32375435586414	10.264583934417	-11.6824910796821	56.9193579228286	-10.4939682784288	17.7004638041017	6.45264345090578	43.30382727486	6.02651247947214	1.21689520606297	-33.4106925760974	-5.15204025326035	17.4083521912763	-39.1787570038678	-25.9210845066961	1.04929961604263
RC301	53.727722018607	-20.8466095000505	39.2760606724947	-9.48832532924746	-1.72789647314501	33.3829774367278	-80.8712945800067	-33.3929636584325	-3.563899982904	11.5020376008088	35.8244963481498	-2.49948606401623	-5.77746002420708	-17.0778645177171	-30.7725703489132	65.6172515117134	161.974978386338	-5.57479629691592	4.76009778816031	-26.1214225107753	-18.6454000230235	-14.1273325244566	-9.58148903354971
TWN2530	3.69895691771589	10.0611643088591	24.2303395247074	11.7334681709427	-11.4328724392718	66.5763550297795	63.8022328237656	-41.8305630070037	23.996125971649	77.5595644330152	29.2294543990013	14.7084524777832	38.3270960828151	0.495008681899828		-59.0074900689837	43.6538213936673	-22.5951336553307	-11.7337436733465	-8.73308104762084	-23.2860591855967	-22.5829148377771	24.0116247227172
WN2001	-5.57953908244804	118.319312554265	-18.5363442418185	-34.9019689836137	-28.426511647316	0.141153154008755	-11.4916542391032	-45.3115967963969	-18.6396740768399	36.4483665477477	39.0510169918864	-16.6969920178915	22.5244397123432	-17.36686129567	299.593603401257	-6.15530493164102	-228.736179040929	-44.0779201835217	-15.6261676952018	-11.9632108126771	-38.9082940874375	6.23252964458812	-19.1774295596488
WN2050	20.4554892720019	41.7990826031896	6.02121837427649	-0.255587083236904	-28.9716039856843	-13.1618966437804	27.5102290792506		-14.6002177324288		0.857010215712869	-8.05806408772857	43.3787927494467	26.5130235081033		36.2745992402629	14.4570517823961	-19.2813462976614	-4.31467554391844	9.01927256396055	-52.5984713184762	-0.225560298076581	14.7000526588833
WN2064	43.6470629414033	0.853299014944918	32.1806538488221	-5.8416087987272	1.95380439062564	12.8071740007883	-46.1142247362212	-26.5085610745473	-15.5658940630809	21.1213319516218	-59.9012109392637	-15.8296564089134	-10.7828329298598	-9.63424985209648	61.7087702947189	-140.898898027722	11.4373173119458	34.3515339128424	-1.33796172519129	-14.1131761830818	23.6564715414853	20.8125648483799	-27.8511857178314
WN2066	34.6733600865018	-91.8517310178407	50.8479611483192	-38.9429296171895	60.4060741008937	-66.1684847485917	-127.446504628525	-38.0324948646085	7.58250138278878	5.87589672749143	31.3127987496244	22.6990850675786	-16.6896319524741	17.3457738955753	47.5932704899	38.336028793943	39.9205484949689	63.6982799537305	15.6685977891597	45.0723347280845	50.9734815814709	32.2712172796772	
WN2069	38.8938660309027	64.1623323112084	15.4649589066501	11.7817218756487	-5.14814760713723	16.4963825542058	10.6681808159464	-33.2627522653501	-11.171484197218	-11.8184627542476	11.7613091506967	-4.93435497034419	-33.3931152136285	1.31552337373192	8.79036196042977	9.9903004743474	16.3855893498114	16.6718980089835	19.3729800081025	4.42910164966614	8.19487234099564	-15.5982027206763	-5.36266891544921
WN2082	-7.53290451532768	24.3920482681795	33.8151701899276	59.0215974608091	111.734961340528	25.6517200717672	-40.6855245615952	90.8134303581217	10.2965034161959	6.10661321375758	47.3059810345255	9.22541413120348	25.6433839478078	4.6811502305007	65.4499182531961	9.15100406881942	71.8109049485127	57.418470056092	2.4949475936783	46.204352592677	79.1638778723042	66.7394241928041	26.8423935354689
WN2086	3.37747776746881	19.0721132144811	-16.1432788253494	-16.0056883623048	22.265364792496	4.14081349336687	-106.142299833874	-24.8748418187664	14.1061021074249	-7.51530105227808	58.1960994785671	0.0634031264930122	-26.1632539462653	12.4365955764223	-22.9817650968223	56.6544289409427	81.3947678018826	28.3927089859044	-11.0327224747628	-10.6469081091317	19.2163449325281	14.6733084739662	-2.41731513356828
XZ1516	61.1674255638776	92.9636568593832	5.53058077202604	7.34900114922537	0.40491230932863	-6.14623953933651	27.1730264820603	119.718418595155	10.0556938774434	98.1791840419567	32.8485087911026	33.8978625269233	89.9532481546489	13.8604945617167	21.4073091774725	6.28997634790461	84.5426567684561	27.9829729955596	-3.93712537587845	75.5427781601087	-20.6051502110341	-52.8365650593508	19.9060565141871
XZ1672	9.30133350762918	-89.9697508434219	-10.0538180686214	2.75286556264145	-18.8916633870808	29.9825557828353	28.8696123422654		-8.58406570147297	6.06544385352966	1.99998352855519	-18.2020159525061	21.6165637333568	-10.8505730186938	43.4407986043728	8.8110062945012	48.8657026962901	16.026825304897	6.09846921992371	-10.4732029369253	2.35369207975477	19.8962133803071	-16.1950133767979
XZ1735	-5.78586170620631	-3.87203368381582	-29.5440702624033	17.782514577932	-9.97917383404665	-14.7555787237536	22.7536849291785	48.3800280850856	-1.30664439085046	9.81705270581805	-64.3927056462861	0.458641526161345	-15.5361997614483	12.1874251244619	-40.1750148547793	97.3309733374098	18.935737900306	9.82016674638463	-3.15742588252155	21.7978648880878	5.83856499669192	18.6893671238968	-25.5420701215831
XZ2018	-24.969538868375	27.6210072584544	-19.0588733640616	-21.4831675575768	-61.3754044950423	-19.96185871819	-54.8260945881349	-33.8502889538495	-25.7673841785661	-30.6604183797209	2.82610704681408	-14.8567385608539	-77.2962580574725	-12.9229254891119	26.8147027158235	-85.6495800142366	26.2803672072443	40.3963829006502	-0.966188616226928	-64.9901808316121	11.5985624806273	-19.7537940942158	-11.6738685703229
JU1249		-10.8960803539888	55.3092673825867	-7.2708889435875	17.6534136979754	10.5920045317091	31.4709377033992	204.891657288117	-25.9975483817096	-14.6062194675909	-18.3252983831416	-22.1066649256807	-68.7413000943361	7.22784476699773	-71.695233517644	-33.18171361789	16.675176626325	15.9336089980996	8.61605349379205	-5.75849801144797	16.2624630549676	72.411800382525	
NIC236		33.9893339265524	-0.573756753384656	34.824901459735	-3.7363338020747	45.0976263605774	72.3452785916379	-43.6818915584229	41.0580939760244	19.5815326289021	41.1899919264227	-8.30229230470899	-11.5536185226971	-24.1090030084559	25.2807317909994	142.140934466986	20.8896002152215	-14.7325335584802	14.1523169874644	45.9437554830157	8.96188513404309	20.5667852332785	
QG4003		-139.304829440076	11.0525002866249	-1.15662104379565	-37.4203012481468	-17.9777165925952	-0.392505978873178	-32.3970171487981	-35.0204722302638	-15.6398597090414	-14.4219850034744	5.45314086084409	-35.3716592926966	3.43174852917195	17.6918367734103	20.8752554070724	31.7898966518068	-7.01748938808553	16.3313293983791	-11.6134498905397	-0.0950296360227814	-13.7165350580135	
